Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Week,Quarter,IsWeekend,CompetitionAge,PromoActive,IsHoliday,IsSchoolHoliday,SalesPerCustomer,StoreOpen,Season,MonthStart,MonthEnd
562,1,2013-10-28,15523,2828,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,28,44,4,0,2013.0,0,0,0,5.489038189533239,1,Autumn,0,0
733,1,2013-10-28,13690,3279,1,0,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,28,44,4,0,14.0,0,0,1,4.175053369929857,1,Autumn,0,0
817,1,2013-10-28,21632,3427,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,28,44,4,0,7.0,0,0,0,6.312226437117012,1,Autumn,0,0
1114,1,2013-10-28,16338,2901,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,28,44,4,0,2013.0,0,0,0,5.631851085832472,1,Autumn,0,0
110,7,2013-10-27,0,0,0,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
122,7,2013-10-27,1927,285,1,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,0.0,0,0,0,6.76140350877193,1,Autumn,0,0
262,7,2013-10-27,27372,4394,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,0.0,0,0,0,6.229403732362313,1,Autumn,0,0
315,7,2013-10-27,0,0,0,0,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
462,7,2013-10-27,0,0,0,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,5.0,0,0,0,0.0,0,Autumn,0,0
524,7,2013-10-27,1314,173,1,0,0,0,a,c,40860.0,9.0,2013.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,0.0,0,0,0,7.595375722543353,1,Autumn,0,0
562,7,2013-10-27,18710,3433,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,2013.0,0,0,0,5.450043693562482,1,Autumn,0,0
726,7,2013-10-27,0,0,0,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,11.0,0,0,0,0.0,0,Autumn,0,0
733,7,2013-10-27,14388,3075,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,14.0,0,0,0,4.679024390243902,1,Autumn,0,0
747,7,2013-10-27,0,0,0,0,0,0,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,5.0,0,0,0,0.0,0,Autumn,0,0
801,7,2013-10-27,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,27,43,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
262,6,2013-10-26,15495,2951,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,26,43,4,1,0.0,0,0,0,5.250762453405625,1,Autumn,0,0
462,6,2013-10-26,1659,245,1,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2013,10,26,43,4,1,5.0,0,0,0,6.771428571428571,1,Autumn,0,0
513,6,2013-10-26,18106,2309,1,0,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2013,10,26,43,4,1,0.0,0,0,0,7.841489822433954,1,Autumn,0,0
1114,6,2013-10-26,21760,3745,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,26,43,4,1,2013.0,0,0,0,5.810413885180241,1,Autumn,0,0
262,5,2013-10-25,19374,3549,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,25,43,4,0,0.0,1,0,0,5.459002535925613,1,Autumn,0,0
453,5,2013-10-25,6788,867,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,25,43,4,0,2013.0,1,0,0,7.829296424452134,1,Autumn,0,0
513,5,2013-10-25,20445,2388,1,1,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2013,10,25,43,4,0,0.0,1,0,0,8.561557788944723,1,Autumn,0,0
562,5,2013-10-25,19461,3516,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,25,43,4,0,2013.0,1,0,0,5.534982935153583,1,Autumn,0,0
733,5,2013-10-25,15634,3724,1,1,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,25,43,4,0,14.0,1,0,1,4.198174006444683,1,Autumn,0,0
817,5,2013-10-25,21856,3223,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,25,43,4,0,7.0,1,0,0,6.781259695935464,1,Autumn,0,0
1114,5,2013-10-25,19539,3145,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,25,43,4,0,2013.0,1,0,0,6.212718600953895,1,Autumn,0,0
262,4,2013-10-24,17036,2995,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,24,43,4,0,0.0,1,0,0,5.688146911519199,1,Autumn,0,0
453,4,2013-10-24,7366,779,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,24,43,4,0,2013.0,1,0,0,9.45571245186136,1,Autumn,0,0
513,4,2013-10-24,19491,2308,1,1,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2013,10,24,43,4,0,0.0,1,0,0,8.444974003466205,1,Autumn,0,0
562,4,2013-10-24,18600,3207,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,24,43,4,0,2013.0,1,0,0,5.799812909260992,1,Autumn,0,0
817,4,2013-10-24,22774,3429,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,24,43,4,0,7.0,1,0,0,6.641586468358122,1,Autumn,0,0
1114,4,2013-10-24,17877,2894,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,24,43,4,0,2013.0,1,0,0,6.177263303386317,1,Autumn,0,0
262,3,2013-10-23,17697,2915,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,23,43,4,0,0.0,1,0,0,6.071012006861063,1,Autumn,0,0
453,3,2013-10-23,8641,1067,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,23,43,4,0,2013.0,1,0,0,8.098406747891284,1,Autumn,0,0
562,3,2013-10-23,19048,3297,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,23,43,4,0,2013.0,1,0,0,5.777373369730058,1,Autumn,0,0
817,3,2013-10-23,22838,3425,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,23,43,4,0,7.0,1,0,0,6.668029197080292,1,Autumn,0,0
1114,3,2013-10-23,17740,2875,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,23,43,4,0,2013.0,1,0,0,6.170434782608695,1,Autumn,0,0
251,2,2013-10-22,19770,2575,1,1,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,22,43,4,0,2013.0,1,0,1,7.677669902912621,1,Autumn,0,0
262,2,2013-10-22,17488,2970,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,22,43,4,0,0.0,1,0,0,5.888215488215488,1,Autumn,0,0
335,2,2013-10-22,16760,2911,1,1,0,1,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2013,10,22,43,4,0,2013.0,1,0,1,5.757471659223635,1,Autumn,0,0
453,2,2013-10-22,7531,889,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,22,43,4,0,2013.0,1,0,0,8.471316085489313,1,Autumn,0,0
513,2,2013-10-22,21843,2537,1,1,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2013,10,22,43,4,0,0.0,1,0,0,8.609775325187229,1,Autumn,0,0
562,2,2013-10-22,21070,3268,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,22,43,4,0,2013.0,1,0,0,6.447368421052632,1,Autumn,0,0
733,2,2013-10-22,14192,3421,1,1,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,22,43,4,0,14.0,1,0,1,4.148494592224496,1,Autumn,0,0
817,2,2013-10-22,25056,3716,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,22,43,4,0,7.0,1,0,0,6.742734122712594,1,Autumn,0,0
1114,2,2013-10-22,19938,3193,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,22,43,4,0,2013.0,1,0,0,6.244284372063889,1,Autumn,0,0
251,1,2013-10-21,23153,2704,1,1,0,1,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,2013.0,1,0,1,8.5625,1,Autumn,0,0
262,1,2013-10-21,17791,3074,1,1,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,0.0,1,0,0,5.787573194534808,1,Autumn,0,0
335,1,2013-10-21,19750,3129,1,1,0,1,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2013,10,21,43,4,0,2013.0,1,0,1,6.311920741450943,1,Autumn,0,0
336,1,2013-10-21,18254,2399,1,1,0,1,a,a,190.0,7.0,2014.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,0.0,1,0,1,7.609003751563152,1,Autumn,0,0
383,1,2013-10-21,19505,2378,1,1,0,1,a,c,350.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,2013.0,1,0,1,8.202270815811607,1,Autumn,0,0
453,1,2013-10-21,10133,1128,1,1,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,2013.0,1,0,0,8.983156028368795,1,Autumn,0,0
513,1,2013-10-21,24407,2620,1,1,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,0.0,1,0,0,9.315648854961832,1,Autumn,0,0
544,1,2013-10-21,20030,2388,1,1,0,1,a,a,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2013,10,21,43,4,0,12.0,1,0,1,8.387772194304858,1,Autumn,0,0
562,1,2013-10-21,20392,3393,1,1,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,2013.0,1,0,0,6.010020630710286,1,Autumn,0,0
586,1,2013-10-21,17956,2620,1,1,0,1,a,c,250.0,10.0,2008.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,5.0,1,0,1,6.853435114503816,1,Autumn,0,0
726,1,2013-10-21,15300,1348,1,1,0,1,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,11.0,1,0,1,11.350148367952524,1,Autumn,0,0
733,1,2013-10-21,16027,3638,1,1,0,1,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,14.0,1,0,1,4.405442550852117,1,Autumn,0,0
756,1,2013-10-21,18670,2608,1,1,0,1,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,10,21,43,4,0,2013.0,1,0,1,7.158742331288344,1,Autumn,0,0
788,1,2013-10-21,23139,2282,1,1,0,0,a,c,1530.0,3.0,2013.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,0.0,1,0,0,10.139789658194566,1,Autumn,0,0
817,1,2013-10-21,27429,3705,1,1,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,7.0,1,0,0,7.403238866396761,1,Autumn,0,0
1114,1,2013-10-21,21480,3218,1,1,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,21,43,4,0,2013.0,1,0,0,6.674953387197017,1,Autumn,0,0
110,7,2013-10-20,0,0,0,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
122,7,2013-10-20,2128,337,1,0,0,0,a,c,58260.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,0.0,0,0,0,6.314540059347181,1,Autumn,0,0
262,7,2013-10-20,27900,4271,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,0.0,0,0,0,6.532428002809646,1,Autumn,0,0
315,7,2013-10-20,0,0,0,0,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
462,7,2013-10-20,0,0,0,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,5.0,0,0,0,0.0,0,Autumn,0,0
562,7,2013-10-20,17583,3378,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,2013.0,0,0,0,5.2051509769094135,1,Autumn,0,0
726,7,2013-10-20,0,0,0,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,11.0,0,0,0,0.0,0,Autumn,0,0
733,7,2013-10-20,15315,3179,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,14.0,0,0,0,4.817552689525008,1,Autumn,0,0
747,7,2013-10-20,0,0,0,0,0,0,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,5.0,0,0,0,0.0,0,Autumn,0,0
801,7,2013-10-20,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,20,42,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
251,6,2013-10-19,18781,2449,1,0,0,0,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,19,42,4,1,2013.0,0,0,0,7.668844426296448,1,Autumn,0,0
262,6,2013-10-19,15794,2984,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,19,42,4,1,0.0,0,0,0,5.292895442359249,1,Autumn,0,0
513,6,2013-10-19,19231,2308,1,0,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2013,10,19,42,4,1,0.0,0,0,0,8.332322357019065,1,Autumn,0,0
562,6,2013-10-19,15107,3113,1,0,0,0,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,19,42,4,1,2013.0,0,0,0,4.852875040154192,1,Autumn,0,0
586,6,2013-10-19,16903,2834,1,0,0,0,a,c,250.0,10.0,2008.0,0,0.0,0.0,No Promo,2013,10,19,42,4,1,5.0,0,0,0,5.964361326746648,1,Autumn,0,0
733,6,2013-10-19,14234,3456,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,19,42,4,1,14.0,0,0,0,4.11863425925926,1,Autumn,0,0
756,6,2013-10-19,16844,2776,1,0,0,0,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,10,19,42,4,1,2013.0,0,0,0,6.067723342939481,1,Autumn,0,0
1114,6,2013-10-19,21372,3499,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,19,42,4,1,2013.0,0,0,0,6.108030865961704,1,Autumn,0,0
262,5,2013-10-18,18767,3377,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,18,42,4,0,0.0,0,0,0,5.557299378146284,1,Autumn,0,0
562,5,2013-10-18,16770,3331,1,0,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,18,42,4,0,2013.0,0,0,1,5.0345241669168415,1,Autumn,0,0
733,5,2013-10-18,14963,3654,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,18,42,4,0,14.0,0,0,0,4.094964422550629,1,Autumn,0,0
817,5,2013-10-18,19835,3032,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,18,42,4,0,7.0,0,0,0,6.54188654353562,1,Autumn,0,0
1114,5,2013-10-18,19590,3083,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,18,42,4,0,2013.0,0,0,0,6.354200454103147,1,Autumn,0,0
262,4,2013-10-17,17753,3179,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,17,42,4,0,0.0,0,0,0,5.584460522176785,1,Autumn,0,0
562,4,2013-10-17,16709,3018,1,0,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,17,42,4,0,2013.0,0,0,1,5.536447978793904,1,Autumn,0,0
733,4,2013-10-17,13370,3349,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,17,42,4,0,14.0,0,0,0,3.992236488504031,1,Autumn,0,0
817,4,2013-10-17,20028,3144,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,17,42,4,0,7.0,0,0,0,6.370229007633588,1,Autumn,0,0
1114,4,2013-10-17,15899,2555,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,17,42,4,0,2013.0,0,0,0,6.222700587084149,1,Autumn,0,0
262,3,2013-10-16,17632,3014,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,16,42,4,0,0.0,0,0,0,5.850033178500332,1,Autumn,0,0
562,3,2013-10-16,16968,2909,1,0,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,16,42,4,0,2013.0,0,0,1,5.832932279133723,1,Autumn,0,0
817,3,2013-10-16,20837,3300,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,16,42,4,0,7.0,0,0,0,6.314242424242424,1,Autumn,0,0
1114,3,2013-10-16,16277,2941,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,16,42,4,0,2013.0,0,0,0,5.534512070724244,1,Autumn,0,0
262,2,2013-10-15,16483,2878,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,15,42,4,0,0.0,0,0,0,5.727241139680333,1,Autumn,0,0
453,2,2013-10-15,6382,835,1,0,0,1,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,15,42,4,0,2013.0,0,0,1,7.64311377245509,1,Autumn,0,0
562,2,2013-10-15,18022,2938,1,0,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,15,42,4,0,2013.0,0,0,1,6.134104833219878,1,Autumn,0,0
733,2,2013-10-15,13689,3204,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,15,42,4,0,14.0,0,0,0,4.272471910112359,1,Autumn,0,0
817,2,2013-10-15,22149,3496,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,15,42,4,0,7.0,0,0,0,6.3355263157894735,1,Autumn,0,0
1114,2,2013-10-15,16525,2798,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,15,42,4,0,2013.0,0,0,0,5.906004288777698,1,Autumn,0,0
251,1,2013-10-14,17477,2338,1,0,0,0,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,14,42,4,0,2013.0,0,0,0,7.475192472198461,1,Autumn,0,0
262,1,2013-10-14,17888,3117,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,14,42,4,0,0.0,0,0,0,5.738851459736926,1,Autumn,0,0
453,1,2013-10-14,6978,937,1,0,0,1,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,14,42,4,0,2013.0,0,0,1,7.447171824973319,1,Autumn,0,0
562,1,2013-10-14,17715,3012,1,0,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,14,42,4,0,2013.0,0,0,1,5.881474103585657,1,Autumn,0,0
733,1,2013-10-14,13718,3436,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,14,42,4,0,14.0,0,0,0,3.992433061699651,1,Autumn,0,0
817,1,2013-10-14,22213,3349,1,0,0,0,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,14,42,4,0,7.0,0,0,0,6.632726186921469,1,Autumn,0,0
1114,1,2013-10-14,19549,3135,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,14,42,4,0,2013.0,0,0,0,6.235725677830941,1,Autumn,0,0
110,7,2013-10-13,0,0,0,0,0,0,a,c,46590.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
262,7,2013-10-13,29322,4310,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,0.0,0,0,0,6.803248259860789,1,Autumn,0,0
315,7,2013-10-13,0,0,0,0,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
462,7,2013-10-13,0,0,0,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,5.0,0,0,0,0.0,0,Autumn,0,0
562,7,2013-10-13,19291,3107,1,0,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,2013.0,0,0,1,6.2088831670421625,1,Autumn,0,0
726,7,2013-10-13,0,0,0,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,11.0,0,0,0,0.0,0,Autumn,0,0
733,7,2013-10-13,15155,3184,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,14.0,0,0,0,4.759736180904523,1,Autumn,0,0
747,7,2013-10-13,0,0,0,0,0,0,c,c,45740.0,8.0,2008.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,5.0,0,0,0,0.0,0,Autumn,0,0
801,7,2013-10-13,0,0,0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,No Promo,2013,10,13,41,4,1,0.0,0,0,0,0.0,0,Autumn,0,0
251,6,2013-10-12,18197,2574,1,0,0,0,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,2013.0,0,0,0,7.0695415695415695,1,Autumn,0,0
262,6,2013-10-12,17076,3117,1,0,0,0,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,0.0,0,0,0,5.478344562078922,1,Autumn,0,0
453,6,2013-10-12,6910,821,1,0,0,0,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,2013.0,0,0,0,8.416565164433617,1,Autumn,0,0
462,6,2013-10-12,1809,260,1,0,0,0,a,a,44320.0,8.0,2008.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,5.0,0,0,0,6.957692307692308,1,Autumn,0,0
513,6,2013-10-12,18379,2274,1,0,0,0,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,0.0,0,0,0,8.082233948988566,1,Autumn,0,0
523,6,2013-10-12,20771,2338,1,0,0,0,c,c,50.0,11.0,2013.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,0.0,0,0,0,8.884088964927289,1,Autumn,0,0
586,6,2013-10-12,17003,2841,1,0,0,0,a,c,250.0,10.0,2008.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,5.0,0,0,0,5.9848644843365015,1,Autumn,0,0
733,6,2013-10-12,14306,3334,1,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,14.0,0,0,0,4.290941811637673,1,Autumn,0,0
756,6,2013-10-12,19013,2903,1,0,0,0,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2013,10,12,41,4,1,2013.0,0,0,0,6.549431622459525,1,Autumn,0,0
1114,6,2013-10-12,19838,3306,1,0,0,0,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,12,41,4,1,2013.0,0,0,0,6.000604960677556,1,Autumn,0,0
262,5,2013-10-11,20506,3463,1,1,0,1,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,11,41,4,0,0.0,1,0,1,5.921455385503898,1,Autumn,0,0
335,5,2013-10-11,16585,2925,1,1,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2013,10,11,41,4,0,2013.0,1,0,0,5.67008547008547,1,Autumn,0,0
453,5,2013-10-11,7691,916,1,1,0,1,a,c,75860.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,11,41,4,0,2013.0,1,0,1,8.396288209606986,1,Autumn,0,0
513,5,2013-10-11,21615,2471,1,1,0,1,a,a,400.0,8.0,2013.0,0,0.0,0.0,No Promo,2013,10,11,41,4,0,0.0,1,0,1,8.747470659651963,1,Autumn,0,0
562,5,2013-10-11,17918,3101,1,1,0,1,b,c,1210.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,11,41,4,0,2013.0,1,0,1,5.778136085133828,1,Autumn,0,0
733,5,2013-10-11,17885,3905,1,1,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,No Promo,2013,10,11,41,4,0,14.0,1,0,0,4.580025608194623,1,Autumn,0,0
817,5,2013-10-11,22065,3134,1,1,0,1,a,a,140.0,3.0,2006.0,0,0.0,0.0,No Promo,2013,10,11,41,4,0,7.0,1,0,1,7.040523292916401,1,Autumn,0,0
1114,5,2013-10-11,21773,3348,1,1,0,1,a,c,870.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,11,41,4,0,2013.0,1,0,1,6.503285543608124,1,Autumn,0,0
251,4,2013-10-10,18972,2520,1,1,0,0,a,c,340.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,10,41,4,0,2013.0,1,0,0,7.528571428571428,1,Autumn,0,0
262,4,2013-10-10,19602,3182,1,1,0,1,b,a,1180.0,5.0,2013.0,0,0.0,0.0,No Promo,2013,10,10,41,4,0,0.0,1,0,1,6.160276555625392,1,Autumn,0,0
335,4,2013-10-10,18154,3011,1,1,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2013,10,10,41,4,0,2013.0,1,0,0,6.029226170707406,1,Autumn,0,0
383,4,2013-10-10,19296,2352,1,1,0,0,a,c,350.0,0.0,0.0,0,0.0,0.0,No Promo,2013,10,10,41,4,0,2013.0,1,0,0,8.204081632653061,1,Autumn,0,0
